trace_id,capability_id,requirement_id,requirement_name,document,spec_id,module,work_package,code_location,authoritative_store,entities,api_operations,events,ui_surfaces,error_codes,risk_class,signature_relevant,test_case_ids,test_case_count,qualification_stage,evidence_location,prompt_file,build_stage,verification_state,validation_state,gap_reference,source_file
TR-00026,MAT-018; MD-010,MUT-FR-026,Controlled administrative mutation,Document 03,SPEC-GXP-001,SPEC-GXP-001,WP-01,services/gxp-api/app/mutation,"PostgreSQL (GxP Core, authoritative)",CommandReceipt; IdempotencyRecord; OutboxEvent; gxp_command_receipt; gxp_outbox,POST /gxp/v1/commands/{commandType}; GET /gxp/v1/commands/{commandId}/receipt; GET /gxp/v1/records/{type}/{id}/mutation-history; POST /gxp/v1/commands/{command_type},,,ACTION_NOT_AUTHORIZED; AUTHENTICATION_REQUIRED; COMMAND_UNKNOWN; DEPENDENCY_UNAVAILABLE; EXPECTED_VERSION_REQUIRED; IDEMPOTENCY_CONFLICT; QUALIFICATION_REQUIRED; REASON_REQUIRED,HIGHER-PROCESS-RISK,no,TC-003-026-01,1,OQ,validation/evidence/oq/SPEC-GXP-001/,prompts/WP-01/03_SPEC-GXP-001.md,IN_DEVELOPMENT,BLOCKED,NOT_VALIDATED,SG-039,Document_03_GxP_Mutation_Gateway_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00027,MAT-018; MD-010,MUT-FR-027,Correlation/causation,Document 03,SPEC-GXP-001,SPEC-GXP-001,WP-01,services/gxp-api/app/mutation,"PostgreSQL (GxP Core, authoritative)",CommandReceipt; IdempotencyRecord; OutboxEvent; gxp_command_receipt; gxp_outbox,POST /gxp/v1/commands/{commandType}; GET /gxp/v1/commands/{commandId}/receipt; GET /gxp/v1/records/{type}/{id}/mutation-history; POST /gxp/v1/commands/{command_type}; contract: contracts/openapi/spec-gxp-001.yaml,,,ACTION_NOT_AUTHORIZED; AUTHENTICATION_REQUIRED; COMMAND_UNKNOWN; DEPENDENCY_UNAVAILABLE; EXPECTED_VERSION_REQUIRED; IDEMPOTENCY_CONFLICT; QUALIFICATION_REQUIRED; REASON_REQUIRED,HIGHER-PROCESS-RISK,no,TC-003-027-01; TC-003-027-02; TC-003-027-03,3,OQ,validation/evidence/oq/SPEC-GXP-001/,prompts/WP-01/03_SPEC-GXP-001.md,IN_DEVELOPMENT,IN_PROGRESS,NOT_VALIDATED,,Document_03_GxP_Mutation_Gateway_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00028,MAT-018; MD-010,MUT-FR-028,Command retention,Document 03,SPEC-GXP-001,SPEC-GXP-001,WP-01,services/gxp-api/app/mutation,"PostgreSQL (GxP Core, authoritative)",CommandReceipt; IdempotencyRecord; OutboxEvent; gxp_command_receipt; gxp_outbox,POST /gxp/v1/commands/{commandType}; GET /gxp/v1/commands/{commandId}/receipt; GET /gxp/v1/records/{type}/{id}/mutation-history; POST /gxp/v1/commands/{command_type},,,ACTION_NOT_AUTHORIZED; AUTHENTICATION_REQUIRED; COMMAND_UNKNOWN; DEPENDENCY_UNAVAILABLE; EXPECTED_VERSION_REQUIRED; IDEMPOTENCY_CONFLICT; QUALIFICATION_REQUIRED; REASON_REQUIRED,HIGHER-PROCESS-RISK,no,TC-003-028-01; TC-003-028-02,2,OQ,validation/evidence/oq/SPEC-GXP-001/,prompts/WP-01/03_SPEC-GXP-001.md,IN_DEVELOPMENT,IN_PROGRESS,NOT_VALIDATED,,Document_03_GxP_Mutation_Gateway_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00029,MAT-018; MD-010,MUT-FR-029,No arbitrary execution,Document 03,SPEC-GXP-001,SPEC-GXP-001,WP-01,services/gxp-api/app/mutation,"PostgreSQL (GxP Core, authoritative)",CommandReceipt; IdempotencyRecord; OutboxEvent; gxp_command_receipt; gxp_outbox,POST /gxp/v1/commands/{commandType}; GET /gxp/v1/commands/{commandId}/receipt; GET /gxp/v1/records/{type}/{id}/mutation-history; POST /gxp/v1/commands/{command_type},,,ACTION_NOT_AUTHORIZED; AUTHENTICATION_REQUIRED; COMMAND_UNKNOWN; DEPENDENCY_UNAVAILABLE; EXPECTED_VERSION_REQUIRED; IDEMPOTENCY_CONFLICT; QUALIFICATION_REQUIRED; REASON_REQUIRED,HIGHER-PROCESS-RISK,no,TC-003-029-01,1,OQ,validation/evidence/oq/SPEC-GXP-001/,prompts/WP-01/03_SPEC-GXP-001.md,IN_DEVELOPMENT,VERIFIED,NOT_VALIDATED,,Document_03_GxP_Mutation_Gateway_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00030,MAT-018; MD-010,MUT-FR-030,Schema/version compatibility,Document 03,SPEC-GXP-001,SPEC-GXP-001,WP-01,services/gxp-api/app/mutation,"PostgreSQL (GxP Core, authoritative)",CommandReceipt; IdempotencyRecord; OutboxEvent; gxp_command_receipt; gxp_outbox,POST /gxp/v1/commands/{commandType}; GET /gxp/v1/commands/{commandId}/receipt; GET /gxp/v1/records/{type}/{id}/mutation-history; POST /gxp/v1/commands/{command_type},,,ACTION_NOT_AUTHORIZED; AUTHENTICATION_REQUIRED; COMMAND_UNKNOWN; DEPENDENCY_UNAVAILABLE; EXPECTED_VERSION_REQUIRED; IDEMPOTENCY_CONFLICT; QUALIFICATION_REQUIRED; REASON_REQUIRED,HIGHER-PROCESS-RISK,no,TC-003-030-01; TC-003-030-02,2,OQ,validation/evidence/oq/SPEC-GXP-001/,prompts/WP-01/03_SPEC-GXP-001.md,IN_DEVELOPMENT,BLOCKED,NOT_VALIDATED,not built this pass (no schema_version field on CommandEnvelope),Document_03_GxP_Mutation_Gateway_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00031,MAT-018; MD-010,MUT-FR-031,Security-event interface,Document 03,SPEC-GXP-001,SPEC-GXP-001,WP-01,services/gxp-api/app/mutation,"PostgreSQL (GxP Core, authoritative)",CommandReceipt; IdempotencyRecord; OutboxEvent; gxp_command_receipt; gxp_outbox,POST /gxp/v1/commands/{commandType}; GET /gxp/v1/commands/{commandId}/receipt; GET /gxp/v1/records/{type}/{id}/mutation-history; POST /gxp/v1/commands/{command_type},,,ACTION_NOT_AUTHORIZED; AUTHENTICATION_REQUIRED; COMMAND_UNKNOWN; DEPENDENCY_UNAVAILABLE; EXPECTED_VERSION_REQUIRED; IDEMPOTENCY_CONFLICT; QUALIFICATION_REQUIRED; REASON_REQUIRED,HIGHER-PROCESS-RISK,no,TC-003-031-01; TC-003-031-02,2,OQ,validation/evidence/oq/SPEC-GXP-001/,prompts/WP-01/03_SPEC-GXP-001.md,IN_DEVELOPMENT,BLOCKED,NOT_VALIDATED,SG-033,Document_03_GxP_Mutation_Gateway_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00032,MAT-018; MD-010,MUT-FR-032,Inspection/reconciliation support,Document 03,SPEC-GXP-001,SPEC-GXP-001,WP-01,services/gxp-api/app/mutation,"PostgreSQL (GxP Core, authoritative)",CommandReceipt; IdempotencyRecord; OutboxEvent; gxp_command_receipt; gxp_outbox,POST /gxp/v1/commands/{commandType}; GET /gxp/v1/commands/{commandId}/receipt; GET /gxp/v1/records/{type}/{id}/mutation-history; POST /gxp/v1/commands/{command_type},,,ACTION_NOT_AUTHORIZED; AUTHENTICATION_REQUIRED; COMMAND_UNKNOWN; DEPENDENCY_UNAVAILABLE; EXPECTED_VERSION_REQUIRED; IDEMPOTENCY_CONFLICT; QUALIFICATION_REQUIRED; REASON_REQUIRED,HIGHER-PROCESS-RISK,yes,TC-003-032-01; TC-003-032-02; TC-003-032-03; TC-003-032-04,4,OQ,validation/evidence/oq/SPEC-GXP-001/,prompts/WP-01/03_SPEC-GXP-001.md,IN_DEVELOPMENT,BLOCKED,NOT_VALIDATED,SG-040,Document_03_GxP_Mutation_Gateway_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00033,ST-017,SIG-FR-001,Unique signer identity,Document 04,SPEC-GXP-002,SPEC-GXP-002,WP-01,services/gxp-api/app/modules/signature,"PostgreSQL (GxP Core, authoritative)",gxp_signature_challenge; gxp_signature,POST /signature/v1/challenges; POST /signature/v1/challenges/{id}/verify; POST /signature/v1/signatures/{id}/consume; contract: contracts/openapi/spec-gxp-002.yaml,,product/batch/document identity;; exact action;; signature meaning;; relevant version;; warning if data changed;,ACTION_MISMATCH; AUTH_ASSURANCE_TOO_LOW; AUTH_CONTEXT_INVALID; AUTH_NOT_FRESH; CHALLENGE_ALREADY_USED; CHALLENGE_CANCELLED; CHALLENGE_EXPIRED; MEANING_MISMATCH,HIGHER-PROCESS-RISK,yes,TC-004-001-01; TC-004-001-02; TC-004-001-03; TC-004-001-04,4,OQ,validation/evidence/oq/SPEC-GXP-002/,prompts/WP-01/04_SPEC-GXP-002.md,IN_DEVELOPMENT,IN_PROGRESS,NOT_VALIDATED,,Document_04_Part_11_Electronic_Signature_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00034,ST-017,SIG-FR-002,Identity verification responsibility,Document 04,SPEC-GXP-002,SPEC-GXP-002,WP-01,services/gxp-api/app/modules/signature,"PostgreSQL (GxP Core, authoritative)",gxp_signature_challenge; gxp_signature,POST /signature/v1/challenges; POST /signature/v1/challenges/{id}/verify; POST /signature/v1/signatures/{id}/consume,,product/batch/document identity;; exact action;; signature meaning;; relevant version;; warning if data changed;,ACTION_MISMATCH; AUTH_ASSURANCE_TOO_LOW; AUTH_CONTEXT_INVALID; AUTH_NOT_FRESH; CHALLENGE_ALREADY_USED; CHALLENGE_CANCELLED; CHALLENGE_EXPIRED; MEANING_MISMATCH,HIGHER-PROCESS-RISK,yes,TC-004-002-01; TC-004-002-02; TC-004-002-03; TC-004-002-04,4,OQ,validation/evidence/oq/SPEC-GXP-002/,prompts/WP-01/04_SPEC-GXP-002.md,IN_DEVELOPMENT,BLOCKED,NOT_VALIDATED,SG-042,Document_04_Part_11_Electronic_Signature_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00035,ST-017,SIG-FR-003,Signature meaning catalogue,Document 04,SPEC-GXP-002,SPEC-GXP-002,WP-01,services/gxp-api/app/modules/signature,"PostgreSQL (GxP Core, authoritative)",gxp_signature_challenge; gxp_signature,POST /signature/v1/challenges; POST /signature/v1/challenges/{id}/verify; POST /signature/v1/signatures/{id}/consume; contract: contracts/openapi/spec-gxp-002.yaml,,product/batch/document identity;; exact action;; signature meaning;; relevant version;; warning if data changed;,ACTION_MISMATCH; AUTH_ASSURANCE_TOO_LOW; AUTH_CONTEXT_INVALID; AUTH_NOT_FRESH; CHALLENGE_ALREADY_USED; CHALLENGE_CANCELLED; CHALLENGE_EXPIRED; MEANING_MISMATCH,HIGHER-PROCESS-RISK,yes,TC-004-003-01; TC-004-003-02; TC-004-003-03; TC-004-003-04,4,OQ,validation/evidence/oq/SPEC-GXP-002/,prompts/WP-01/04_SPEC-GXP-002.md,IN_DEVELOPMENT,BLOCKED,NOT_VALIDATED,SG-041,Document_04_Part_11_Electronic_Signature_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00036,ST-017,SIG-FR-004,Signature policy mapping,Document 04,SPEC-GXP-002,SPEC-GXP-002,WP-01,services/gxp-api/app/modules/signature,"PostgreSQL (GxP Core, authoritative)",gxp_signature_challenge; gxp_signature,POST /signature/v1/challenges; POST /signature/v1/challenges/{id}/verify; POST /signature/v1/signatures/{id}/consume; contract: contracts/openapi/spec-gxp-002.yaml,,product/batch/document identity;; exact action;; signature meaning;; relevant version;; warning if data changed;,ACTION_MISMATCH; AUTH_ASSURANCE_TOO_LOW; AUTH_CONTEXT_INVALID; AUTH_NOT_FRESH; CHALLENGE_ALREADY_USED; CHALLENGE_CANCELLED; CHALLENGE_EXPIRED; MEANING_MISMATCH,HIGHER-PROCESS-RISK,yes,TC-004-004-01; TC-004-004-02; TC-004-004-03,3,OQ,validation/evidence/oq/SPEC-GXP-002/,prompts/WP-01/04_SPEC-GXP-002.md,IN_DEVELOPMENT,IN_PROGRESS,NOT_VALIDATED,,Document_04_Part_11_Electronic_Signature_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00037,ST-017,SIG-FR-005,Challenge creation,Document 04,SPEC-GXP-002,SPEC-GXP-002,WP-01,services/gxp-api/app/modules/signature,"PostgreSQL (GxP Core, authoritative)",gxp_signature_challenge; gxp_signature,POST /signature/v1/challenges; POST /signature/v1/challenges/{id}/verify; POST /signature/v1/signatures/{id}/consume; contract: contracts/openapi/spec-gxp-002.yaml,,product/batch/document identity;; exact action;; signature meaning;; relevant version;; warning if data changed;,ACTION_MISMATCH; AUTH_ASSURANCE_TOO_LOW; AUTH_CONTEXT_INVALID; AUTH_NOT_FRESH; CHALLENGE_ALREADY_USED; CHALLENGE_CANCELLED; CHALLENGE_EXPIRED; MEANING_MISMATCH,HIGHER-PROCESS-RISK,yes,TC-004-005-01; TC-004-005-02; TC-004-005-03; TC-004-005-04,4,OQ,validation/evidence/oq/SPEC-GXP-002/,prompts/WP-01/04_SPEC-GXP-002.md,IN_DEVELOPMENT,IN_PROGRESS,NOT_VALIDATED,,Document_04_Part_11_Electronic_Signature_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00038,ST-017,SIG-FR-006,Fresh step-up authentication,Document 04,SPEC-GXP-002,SPEC-GXP-002,WP-01,services/gxp-api/app/modules/signature,"PostgreSQL (GxP Core, authoritative)",gxp_signature_challenge; gxp_signature,POST /signature/v1/challenges; POST /signature/v1/challenges/{id}/verify; POST /signature/v1/signatures/{id}/consume; contract: contracts/openapi/spec-gxp-002.yaml,,product/batch/document identity;; exact action;; signature meaning;; relevant version;; warning if data changed;,ACTION_MISMATCH; AUTH_ASSURANCE_TOO_LOW; AUTH_CONTEXT_INVALID; AUTH_NOT_FRESH; CHALLENGE_ALREADY_USED; CHALLENGE_CANCELLED; CHALLENGE_EXPIRED; MEANING_MISMATCH,HIGHER-PROCESS-RISK,yes,TC-004-006-01; TC-004-006-02; TC-004-006-03,3,OQ,validation/evidence/oq/SPEC-GXP-002/,prompts/WP-01/04_SPEC-GXP-002.md,IN_DEVELOPMENT,IN_PROGRESS,NOT_VALIDATED,,Document_04_Part_11_Electronic_Signature_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00039,ST-017,SIG-FR-007,Identification components,Document 04,SPEC-GXP-002,SPEC-GXP-002,WP-01,services/gxp-api/app/modules/signature,"PostgreSQL (GxP Core, authoritative)",gxp_signature_challenge; gxp_signature,POST /signature/v1/challenges; POST /signature/v1/challenges/{id}/verify; POST /signature/v1/signatures/{id}/consume,,product/batch/document identity;; exact action;; signature meaning;; relevant version;; warning if data changed;,ACTION_MISMATCH; AUTH_ASSURANCE_TOO_LOW; AUTH_CONTEXT_INVALID; AUTH_NOT_FRESH; CHALLENGE_ALREADY_USED; CHALLENGE_CANCELLED; CHALLENGE_EXPIRED; MEANING_MISMATCH,HIGHER-PROCESS-RISK,yes,TC-004-007-01; TC-004-007-02; TC-004-007-03; TC-004-007-04,4,OQ,validation/evidence/oq/SPEC-GXP-002/,prompts/WP-01/04_SPEC-GXP-002.md,IN_DEVELOPMENT,BLOCKED,NOT_VALIDATED,SG-024,Document_04_Part_11_Electronic_Signature_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00040,ST-017,SIG-FR-008,Continuous-access policy,Document 04,SPEC-GXP-002,SPEC-GXP-002,WP-01,services/gxp-api/app/modules/signature,"PostgreSQL (GxP Core, authoritative)",gxp_signature_challenge; gxp_signature,POST /signature/v1/challenges; POST /signature/v1/challenges/{id}/verify; POST /signature/v1/signatures/{id}/consume,,product/batch/document identity;; exact action;; signature meaning;; relevant version;; warning if data changed;,ACTION_MISMATCH; AUTH_ASSURANCE_TOO_LOW; AUTH_CONTEXT_INVALID; AUTH_NOT_FRESH; CHALLENGE_ALREADY_USED; CHALLENGE_CANCELLED; CHALLENGE_EXPIRED; MEANING_MISMATCH,HIGHER-PROCESS-RISK,yes,TC-004-008-01; TC-004-008-02; TC-004-008-03,3,OQ,validation/evidence/oq/SPEC-GXP-002/,prompts/WP-01/04_SPEC-GXP-002.md,IN_DEVELOPMENT,IN_PROGRESS,NOT_VALIDATED,,Document_04_Part_11_Electronic_Signature_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00041,ST-017,SIG-FR-009,Authentication context capture,Document 04,SPEC-GXP-002,SPEC-GXP-002,WP-01,services/gxp-api/app/modules/signature,"PostgreSQL (GxP Core, authoritative)",gxp_signature_challenge; gxp_signature,POST /signature/v1/challenges; POST /signature/v1/challenges/{id}/verify; POST /signature/v1/signatures/{id}/consume; contract: contracts/openapi/spec-gxp-002.yaml,,product/batch/document identity;; exact action;; signature meaning;; relevant version;; warning if data changed;,ACTION_MISMATCH; AUTH_ASSURANCE_TOO_LOW; AUTH_CONTEXT_INVALID; AUTH_NOT_FRESH; CHALLENGE_ALREADY_USED; CHALLENGE_CANCELLED; CHALLENGE_EXPIRED; MEANING_MISMATCH,HIGHER-PROCESS-RISK,no,TC-004-009-01,1,OQ,validation/evidence/oq/SPEC-GXP-002/,prompts/WP-01/04_SPEC-GXP-002.md,IN_DEVELOPMENT,VERIFIED,NOT_VALIDATED,,Document_04_Part_11_Electronic_Signature_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00042,ST-017,SIG-FR-010,Record/version/hash binding,Document 04,SPEC-GXP-002,SPEC-GXP-002,WP-01,services/gxp-api/app/modules/signature,"PostgreSQL (GxP Core, authoritative)",gxp_signature_challenge; gxp_signature,POST /signature/v1/challenges; POST /signature/v1/challenges/{id}/verify; POST /signature/v1/signatures/{id}/consume; contract: contracts/openapi/spec-gxp-002.yaml,,product/batch/document identity;; exact action;; signature meaning;; relevant version;; warning if data changed;,ACTION_MISMATCH; AUTH_ASSURANCE_TOO_LOW; AUTH_CONTEXT_INVALID; AUTH_NOT_FRESH; CHALLENGE_ALREADY_USED; CHALLENGE_CANCELLED; CHALLENGE_EXPIRED; MEANING_MISMATCH,HIGHER-PROCESS-RISK,yes,TC-004-010-01; TC-004-010-02; TC-004-010-03; TC-004-010-04,4,OQ,validation/evidence/oq/SPEC-GXP-002/,prompts/WP-01/04_SPEC-GXP-002.md,IN_DEVELOPMENT,IN_PROGRESS,NOT_VALIDATED,,Document_04_Part_11_Electronic_Signature_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00043,ST-017,SIG-FR-011,Command/action binding,Document 04,SPEC-GXP-002,SPEC-GXP-002,WP-01,services/gxp-api/app/modules/signature,"PostgreSQL (GxP Core, authoritative)",gxp_signature_challenge; gxp_signature,POST /signature/v1/challenges; POST /signature/v1/challenges/{id}/verify; POST /signature/v1/signatures/{id}/consume; contract: contracts/openapi/spec-gxp-002.yaml,,product/batch/document identity;; exact action;; signature meaning;; relevant version;; warning if data changed;,ACTION_MISMATCH; AUTH_ASSURANCE_TOO_LOW; AUTH_CONTEXT_INVALID; AUTH_NOT_FRESH; CHALLENGE_ALREADY_USED; CHALLENGE_CANCELLED; CHALLENGE_EXPIRED; MEANING_MISMATCH,HIGHER-PROCESS-RISK,yes,TC-004-011-01; TC-004-011-02; TC-004-011-03,3,OQ,validation/evidence/oq/SPEC-GXP-002/,prompts/WP-01/04_SPEC-GXP-002.md,IN_DEVELOPMENT,IN_PROGRESS,NOT_VALIDATED,,Document_04_Part_11_Electronic_Signature_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00044,ST-017,SIG-FR-012,Nonce/replay prevention,Document 04,SPEC-GXP-002,SPEC-GXP-002,WP-01,services/gxp-api/app/modules/signature,"PostgreSQL (GxP Core, authoritative)",gxp_signature_challenge; gxp_signature,POST /signature/v1/challenges; POST /signature/v1/challenges/{id}/verify; POST /signature/v1/signatures/{id}/consume; contract: contracts/openapi/spec-gxp-002.yaml,,product/batch/document identity;; exact action;; signature meaning;; relevant version;; warning if data changed;,ACTION_MISMATCH; AUTH_ASSURANCE_TOO_LOW; AUTH_CONTEXT_INVALID; AUTH_NOT_FRESH; CHALLENGE_ALREADY_USED; CHALLENGE_CANCELLED; CHALLENGE_EXPIRED; MEANING_MISMATCH,HIGHER-PROCESS-RISK,yes,TC-004-012-01; TC-004-012-02; TC-004-012-03; TC-004-012-04,4,OQ,validation/evidence/oq/SPEC-GXP-002/,prompts/WP-01/04_SPEC-GXP-002.md,IN_DEVELOPMENT,IN_PROGRESS,NOT_VALIDATED,,Document_04_Part_11_Electronic_Signature_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00045,ST-017,SIG-FR-013,Challenge expiry,Document 04,SPEC-GXP-002,SPEC-GXP-002,WP-01,services/gxp-api/app/modules/signature,"PostgreSQL (GxP Core, authoritative)",gxp_signature_challenge; gxp_signature,POST /signature/v1/challenges; POST /signature/v1/challenges/{id}/verify; POST /signature/v1/signatures/{id}/consume; contract: contracts/openapi/spec-gxp-002.yaml,,product/batch/document identity;; exact action;; signature meaning;; relevant version;; warning if data changed;,ACTION_MISMATCH; AUTH_ASSURANCE_TOO_LOW; AUTH_CONTEXT_INVALID; AUTH_NOT_FRESH; CHALLENGE_ALREADY_USED; CHALLENGE_CANCELLED; CHALLENGE_EXPIRED; MEANING_MISMATCH,HIGHER-PROCESS-RISK,no,TC-004-013-01; TC-004-013-02; TC-004-013-03,3,OQ,validation/evidence/oq/SPEC-GXP-002/,prompts/WP-01/04_SPEC-GXP-002.md,IN_DEVELOPMENT,BLOCKED,NOT_VALIDATED,not exercised this pass (expiry code path untested),Document_04_Part_11_Electronic_Signature_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00046,ST-017,SIG-FR-014,Changed-record invalidation,Document 04,SPEC-GXP-002,SPEC-GXP-002,WP-01,services/gxp-api/app/modules/signature,"PostgreSQL (GxP Core, authoritative)",gxp_signature_challenge; gxp_signature,POST /signature/v1/challenges; POST /signature/v1/challenges/{id}/verify; POST /signature/v1/signatures/{id}/consume,,product/batch/document identity;; exact action;; signature meaning;; relevant version;; warning if data changed;,ACTION_MISMATCH; AUTH_ASSURANCE_TOO_LOW; AUTH_CONTEXT_INVALID; AUTH_NOT_FRESH; CHALLENGE_ALREADY_USED; CHALLENGE_CANCELLED; CHALLENGE_EXPIRED; MEANING_MISMATCH,HIGHER-PROCESS-RISK,yes,TC-004-014-01; TC-004-014-02; TC-004-014-03; TC-004-014-04,4,OQ,validation/evidence/oq/SPEC-GXP-002/,prompts/WP-01/04_SPEC-GXP-002.md,IN_DEVELOPMENT,IN_PROGRESS,NOT_VALIDATED,,Document_04_Part_11_Electronic_Signature_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00047,ST-017,SIG-FR-015,Signature manifestation,Document 04,SPEC-GXP-002,SPEC-GXP-002,WP-01,services/gxp-api/app/modules/signature,"PostgreSQL (GxP Core, authoritative)",gxp_signature_challenge; gxp_signature,POST /signature/v1/challenges; POST /signature/v1/challenges/{id}/verify; POST /signature/v1/signatures/{id}/consume,,product/batch/document identity;; exact action;; signature meaning;; relevant version;; warning if data changed;,ACTION_MISMATCH; AUTH_ASSURANCE_TOO_LOW; AUTH_CONTEXT_INVALID; AUTH_NOT_FRESH; CHALLENGE_ALREADY_USED; CHALLENGE_CANCELLED; CHALLENGE_EXPIRED; MEANING_MISMATCH,HIGHER-PROCESS-RISK,yes,TC-004-015-01; TC-004-015-02; TC-004-015-03,3,OQ,validation/evidence/oq/SPEC-GXP-002/,prompts/WP-01/04_SPEC-GXP-002.md,IN_DEVELOPMENT,BLOCKED,NOT_VALIDATED,SG-040,Document_04_Part_11_Electronic_Signature_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00048,ST-017,SIG-FR-016,Signature/record linking,Document 04,SPEC-GXP-002,SPEC-GXP-002,WP-01,services/gxp-api/app/modules/signature,"PostgreSQL (GxP Core, authoritative)",gxp_signature_challenge; gxp_signature,POST /signature/v1/challenges; POST /signature/v1/challenges/{id}/verify; POST /signature/v1/signatures/{id}/consume; contract: contracts/openapi/spec-gxp-002.yaml,,product/batch/document identity;; exact action;; signature meaning;; relevant version;; warning if data changed;,ACTION_MISMATCH; AUTH_ASSURANCE_TOO_LOW; AUTH_CONTEXT_INVALID; AUTH_NOT_FRESH; CHALLENGE_ALREADY_USED; CHALLENGE_CANCELLED; CHALLENGE_EXPIRED; MEANING_MISMATCH,HIGHER-PROCESS-RISK,yes,TC-004-016-01; TC-004-016-02; TC-004-016-03; TC-004-016-04,4,OQ,validation/evidence/oq/SPEC-GXP-002/,prompts/WP-01/04_SPEC-GXP-002.md,IN_DEVELOPMENT,IN_PROGRESS,NOT_VALIDATED,,Document_04_Part_11_Electronic_Signature_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00049,ST-017,SIG-FR-017,Multiple signatures,Document 04,SPEC-GXP-002,SPEC-GXP-002,WP-01,services/gxp-api/app/modules/signature,"PostgreSQL (GxP Core, authoritative)",gxp_signature_challenge; gxp_signature,POST /signature/v1/challenges; POST /signature/v1/challenges/{id}/verify; POST /signature/v1/signatures/{id}/consume; contract: contracts/openapi/spec-gxp-002.yaml,,product/batch/document identity;; exact action;; signature meaning;; relevant version;; warning if data changed;,ACTION_MISMATCH; AUTH_ASSURANCE_TOO_LOW; AUTH_CONTEXT_INVALID; AUTH_NOT_FRESH; CHALLENGE_ALREADY_USED; CHALLENGE_CANCELLED; CHALLENGE_EXPIRED; MEANING_MISMATCH,HIGHER-PROCESS-RISK,yes,TC-004-017-01; TC-004-017-02; TC-004-017-03,3,OQ,validation/evidence/oq/SPEC-GXP-002/,prompts/WP-01/04_SPEC-GXP-002.md,IN_DEVELOPMENT,IN_PROGRESS,NOT_VALIDATED,,Document_04_Part_11_Electronic_Signature_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00050,ST-017,SIG-FR-018,Segregation of duties,Document 04,SPEC-GXP-002,SPEC-GXP-002,WP-01,services/gxp-api/app/modules/signature,"PostgreSQL (GxP Core, authoritative)",gxp_signature_challenge; gxp_signature,POST /signature/v1/challenges; POST /signature/v1/challenges/{id}/verify; POST /signature/v1/signatures/{id}/consume; contract: contracts/openapi/spec-gxp-002.yaml,,product/batch/document identity;; exact action;; signature meaning;; relevant version;; warning if data changed;,ACTION_MISMATCH; AUTH_ASSURANCE_TOO_LOW; AUTH_CONTEXT_INVALID; AUTH_NOT_FRESH; CHALLENGE_ALREADY_USED; CHALLENGE_CANCELLED; CHALLENGE_EXPIRED; MEANING_MISMATCH,HIGHER-PROCESS-RISK,yes,TC-004-018-01; TC-004-018-02; TC-004-018-03,3,OQ,validation/evidence/oq/SPEC-GXP-002/,prompts/WP-01/04_SPEC-GXP-002.md,IN_DEVELOPMENT,IN_PROGRESS,NOT_VALIDATED,,Document_04_Part_11_Electronic_Signature_Specification_v1_1_IMPLEMENTATION_READY.md
TR-00051,ST-017,SIG-FR-019,Failed attempts,Document 04,SPEC-GXP-002,SPEC-GXP-002,WP-01,services/gxp-api/app/modules/signature,"PostgreSQL (GxP Core, authoritative)",gxp_signature_challenge; gxp_signature,POST /signature/v1/challenges; POST /signature/v1/challenges/{id}/verify; POST /signature/v1/signatures/{id}/consume; contract: contracts/openapi/spec-gxp-002.yaml,,product/batch/document identity;; exact action;; signature meaning;; relevant version;; warning if data changed;,ACTION_MISMATCH; AUTH_ASSURANCE_TOO_LOW; AUTH_CONTEXT_INVALID; AUTH_NOT_FRESH; CHALLENGE_ALREADY_USED; CHALLENGE_CANCELLED; CHALLENGE_EXPIRED; MEANING_MISMATCH,HIGHER-PROCESS-RISK,yes,TC-004-019-01; TC-004-019-02; TC-004-019-03; TC-004-019-04,4,OQ,validation/evidence/oq/SPEC-GXP-002/,prompts/WP-01/04_SPEC-GXP-002.md,IN_DEVELOPMENT,IN_PROGRESS,NOT_VALIDATED,,Document_04_Part_11_Electronic_Signature_Specification_v1_1_IMPLEMENTATION_READY.md
